doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,journal_is_oa,journal_issns,journal_name,published_date,publisher
10.1080/08912963.2014.896908,,,,,False,,2,https://doi.org/10.1080/08912963.2014.896908,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-29,Informa UK Limited
10.1080/08912963.2014.897344,,,,,False,,2,https://doi.org/10.1080/08912963.2014.897344,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-16,Informa UK Limited
10.1080/08912963.2014.897699,,,,,False,,2,https://doi.org/10.1080/08912963.2014.897699,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-22,Informa UK Limited
10.1080/08912963.2014.898067,,,,,False,,2,https://doi.org/10.1080/08912963.2014.898067,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-16,Informa UK Limited
10.1080/08912963.2014.898296,,,,,False,,2,https://doi.org/10.1080/08912963.2014.898296,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-02,Informa UK Limited
10.1080/08912963.2014.899117,,,,,False,,2,https://doi.org/10.1080/08912963.2014.899117,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-23,Informa UK Limited
10.1080/08912963.2014.901314,,,,,False,,2,https://doi.org/10.1080/08912963.2014.901314,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-30,Informa UK Limited
10.1080/08912963.2014.901315,,,,,False,,2,https://doi.org/10.1080/08912963.2014.901315,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-23,Informa UK Limited
10.1080/08912963.2014.902451,,,,,False,,2,https://doi.org/10.1080/08912963.2014.902451,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-16,Informa UK Limited
10.1080/08912963.2014.903945,,,,,False,,2,https://doi.org/10.1080/08912963.2014.903945,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-22,Informa UK Limited
10.1080/08912963.2014.904301,,,,,False,,2,https://doi.org/10.1080/08912963.2014.904301,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-22,Informa UK Limited
10.1080/08912963.2014.904302,,,,,False,,2,https://doi.org/10.1080/08912963.2014.904302,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-29,Informa UK Limited
10.1080/08912963.2014.904857,,,,,False,,2,https://doi.org/10.1080/08912963.2014.904857,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-22,Informa UK Limited
10.1080/08912963.2014.905554,,,,,False,,2,https://doi.org/10.1080/08912963.2014.905554,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-22,Informa UK Limited
10.1080/08912963.2014.906409,,,,,False,,2,https://doi.org/10.1080/08912963.2014.906409,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-23,Informa UK Limited
10.1080/08912963.2014.906410,,,,,False,,2,https://doi.org/10.1080/08912963.2014.906410,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-23,Informa UK Limited
10.1080/08912963.2014.907285,,,,,False,,2,https://doi.org/10.1080/08912963.2014.907285,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-23,Informa UK Limited
10.1080/08912963.2014.908644,open (via free pdf),publisher,,http://www.tandfonline.com/doi/pdf/10.1080/08912963.2014.908644?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/08912963.2014.908644,journal-article,True,False,"0891-2963,1029-2381",Historical Biology,2014-04-16,Informa UK Limited
10.1080/08912963.2014.910203,,,,,False,,2,https://doi.org/10.1080/08912963.2014.910203,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-29,Informa UK Limited
10.1080/08912963.2014.910204,,,,,False,,2,https://doi.org/10.1080/08912963.2014.910204,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-23,Informa UK Limited
10.1080/08912963.2014.910205,,,,,False,,2,https://doi.org/10.1080/08912963.2014.910205,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-04-24,Informa UK Limited
10.1080/08912963.2014.912646,,,,,False,,2,https://doi.org/10.1080/08912963.2014.912646,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-02,Informa UK Limited
10.1080/08912963.2014.915819,,,,,False,,2,https://doi.org/10.1080/08912963.2014.915819,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-12,Informa UK Limited
10.1080/08912963.2014.915820,,,,,False,,2,https://doi.org/10.1080/08912963.2014.915820,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-07,Informa UK Limited
10.1080/08912963.2014.915821,,,,,False,,2,https://doi.org/10.1080/08912963.2014.915821,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-09,Informa UK Limited
10.1080/08912963.2014.915822,,,,,False,,2,https://doi.org/10.1080/08912963.2014.915822,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-16,Informa UK Limited
10.1080/08912963.2014.915823,,,,,False,,2,https://doi.org/10.1080/08912963.2014.915823,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-20,Informa UK Limited
10.1080/08912963.2014.917088,,,,,False,,2,https://doi.org/10.1080/08912963.2014.917088,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-28,Informa UK Limited
10.1080/08912963.2014.918117,,,,,False,,2,https://doi.org/10.1080/08912963.2014.918117,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-16,Informa UK Limited
10.1080/08912963.2014.918611,,,,,False,,2,https://doi.org/10.1080/08912963.2014.918611,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-16,Informa UK Limited
10.1080/08912963.2014.918967,,,,,False,,2,https://doi.org/10.1080/08912963.2014.918967,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-20,Informa UK Limited
10.1080/08912963.2014.918968,oa repository (via OAI-PMH doi match),repository,,http://www.stri.si.edu/sites/publications/PDFs/Hasting_2014_anthracosuchus_Cerrejon.pdf,True,submittedVersion,2,https://doi.org/10.1080/08912963.2014.918968,journal-article,True,False,"0891-2963,1029-2381",Historical Biology,2014-05-23,Informa UK Limited
10.1080/08912963.2014.920015,,,,,False,,2,https://doi.org/10.1080/08912963.2014.920015,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-30,Informa UK Limited
10.1080/08912963.2014.921818,,,,,False,,2,https://doi.org/10.1080/08912963.2014.921818,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-05-30,Informa UK Limited
10.1080/08912963.2014.927870,,,,,False,,2,https://doi.org/10.1080/08912963.2014.927870,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-06-29,Informa UK Limited
10.1080/08912963.2014.927871,,,,,False,,2,https://doi.org/10.1080/08912963.2014.927871,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-07-01,Informa UK Limited
10.1080/08912963.2014.929671,,,,,False,,2,https://doi.org/10.1080/08912963.2014.929671,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-06-23,Informa UK Limited
10.1080/08912963.2014.929672,,,,,False,,2,https://doi.org/10.1080/08912963.2014.929672,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-06-25,Informa UK Limited
10.1080/08912963.2014.930461,,,,,False,,2,https://doi.org/10.1080/08912963.2014.930461,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-11-20,Informa UK Limited
10.1080/08912963.2014.931385,,,,,False,,2,https://doi.org/10.1080/08912963.2014.931385,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-07-07,Informa UK Limited
10.1080/08912963.2014.933212,,,,,False,,2,https://doi.org/10.1080/08912963.2014.933212,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-07-04,Informa UK Limited
10.1080/08912963.2014.933213,,,,,False,,2,https://doi.org/10.1080/08912963.2014.933213,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-10-07,Informa UK Limited
10.1080/08912963.2014.933826,,,,,False,,2,https://doi.org/10.1080/08912963.2014.933826,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-08-12,Informa UK Limited
10.1080/08912963.2014.934231,,,,,False,,2,https://doi.org/10.1080/08912963.2014.934231,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-07-21,Informa UK Limited
10.1080/08912963.2014.934232,,,,,False,,2,https://doi.org/10.1080/08912963.2014.934232,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-07-23,Informa UK Limited
10.1080/08912963.2014.934820,,,,,False,,2,https://doi.org/10.1080/08912963.2014.934820,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-07-29,Informa UK Limited
10.1080/08912963.2014.938235,oa repository (via OAI-PMH title and first author match),repository,,https://cloudfront.escholarship.org/dist/prd/content/qt2td719gp/qt2td719gp.pdf,True,publishedVersion,2,https://doi.org/10.1080/08912963.2014.938235,journal-article,True,False,"0891-2963,1029-2381",Historical Biology,2014-12-17,Informa UK Limited
10.1080/08912963.2014.938236,,,,,False,,2,https://doi.org/10.1080/08912963.2014.938236,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-07-23,Informa UK Limited
10.1080/08912963.2014.939077,open (via page says Open Access),publisher,implied-oa,http://www.tandfonline.com/doi/pdf/10.1080/08912963.2014.939077?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/08912963.2014.939077,journal-article,True,False,"0891-2963,1029-2381",Historical Biology,2014-07-28,Informa UK Limited
10.1080/08912963.2014.939587,oa repository (via OAI-PMH title and first author match),repository,,http://repositorio.lneg.pt/bitstream/10400.9/2541/1/36220_p1.pdf,True,submittedVersion,2,https://doi.org/10.1080/08912963.2014.939587,journal-article,True,False,"0891-2963,1029-2381",Historical Biology,2014-09-11,Informa UK Limited
10.1080/08912963.2014.941830,,,,,False,,2,https://doi.org/10.1080/08912963.2014.941830,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-08-18,Informa UK Limited
10.1080/08912963.2014.945444,,,,,False,,2,https://doi.org/10.1080/08912963.2014.945444,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-12-10,Informa UK Limited
10.1080/08912963.2014.945926,,,,,False,,2,https://doi.org/10.1080/08912963.2014.945926,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-09-03,Informa UK Limited
10.1080/08912963.2014.945927,,,,,False,,2,https://doi.org/10.1080/08912963.2014.945927,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-09-05,Informa UK Limited
10.1080/08912963.2014.946415,,,,,False,,2,https://doi.org/10.1080/08912963.2014.946415,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-09-03,Informa UK Limited
10.1080/08912963.2014.947287,,,,,False,,2,https://doi.org/10.1080/08912963.2014.947287,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-09-05,Informa UK Limited
10.1080/08912963.2014.953140,,,,,False,,2,https://doi.org/10.1080/08912963.2014.953140,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-09-29,Informa UK Limited
10.1080/08912963.2014.954569,,,,,False,,2,https://doi.org/10.1080/08912963.2014.954569,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-09-29,Informa UK Limited
10.1080/08912963.2014.954570,,,,,False,,2,https://doi.org/10.1080/08912963.2014.954570,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-09-10,Informa UK Limited
10.1080/08912963.2014.961063,,,,,False,,2,https://doi.org/10.1080/08912963.2014.961063,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-09-29,Informa UK Limited
10.1080/08912963.2014.961449,,,,,False,,2,https://doi.org/10.1080/08912963.2014.961449,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-10-02,Informa UK Limited
10.1080/08912963.2014.961450,,,,,False,,2,https://doi.org/10.1080/08912963.2014.961450,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-10-02,Informa UK Limited
10.1080/08912963.2014.967766,,,,,False,,2,https://doi.org/10.1080/08912963.2014.967766,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-11-25,Informa UK Limited
10.1080/08912963.2014.969254,,,,,False,,2,https://doi.org/10.1080/08912963.2014.969254,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-10-16,Informa UK Limited
10.1080/08912963.2014.971783,,,,,False,,2,https://doi.org/10.1080/08912963.2014.971783,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2014.974038,,,,,False,,2,https://doi.org/10.1080/08912963.2014.974038,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-11-17,Informa UK Limited
10.1080/08912963.2014.976635,,,,,False,,2,https://doi.org/10.1080/08912963.2014.976635,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-11-17,Informa UK Limited
10.1080/08912963.2014.976817,,,,,False,,2,https://doi.org/10.1080/08912963.2014.976817,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-11-17,Informa UK Limited
10.1080/08912963.2014.977881,,,,,False,,2,https://doi.org/10.1080/08912963.2014.977881,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2014.977882,,,,,False,,2,https://doi.org/10.1080/08912963.2014.977882,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-11-21,Informa UK Limited
10.1080/08912963.2014.985668,,,,,False,,2,https://doi.org/10.1080/08912963.2014.985668,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-11-27,Informa UK Limited
10.1080/08912963.2014.985669,,,,,False,,2,https://doi.org/10.1080/08912963.2014.985669,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-11-27,Informa UK Limited
10.1080/08912963.2014.990388,,,,,False,,2,https://doi.org/10.1080/08912963.2014.990388,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-12-16,Informa UK Limited
10.1080/08912963.2014.991726,,,,,False,,2,https://doi.org/10.1080/08912963.2014.991726,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-01-13,Informa UK Limited
10.1080/08912963.2014.992017,,,,,False,,2,https://doi.org/10.1080/08912963.2014.992017,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2014-12-17,Informa UK Limited
10.1080/08912963.2014.993629,,,,,False,,2,https://doi.org/10.1080/08912963.2014.993629,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-02-23,Informa UK Limited
10.1080/08912963.2014.993630,,,,,False,,2,https://doi.org/10.1080/08912963.2014.993630,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-02-20,Informa UK Limited
10.1080/08912963.2014.996218,,,,,False,,2,https://doi.org/10.1080/08912963.2014.996218,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-01-13,Informa UK Limited
10.1080/08912963.2014.998666,,,,,False,,2,https://doi.org/10.1080/08912963.2014.998666,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-01-14,Informa UK Limited
10.1080/08912963.2014.998667,,,,,False,,2,https://doi.org/10.1080/08912963.2014.998667,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-01-19,Informa UK Limited
10.1080/08912963.2015.1004329,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1004329,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-02-19,Informa UK Limited
10.1080/08912963.2015.1004330,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1004330,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1005086,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1005086,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1006217,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1006217,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-02-17,Informa UK Limited
10.1080/08912963.2015.1007049,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1007049,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-06-30,Informa UK Limited
10.1080/08912963.2015.1007971,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1007971,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1011397,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1011397,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-05-05,Informa UK Limited
10.1080/08912963.2015.1012508,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1012508,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1012509,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1012509,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1013953,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1013953,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1014354,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1014354,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1018018,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1018018,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1020423,open (via page says Open Access),publisher,implied-oa,http://www.tandfonline.com/doi/pdf/10.1080/08912963.2015.1020423?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/08912963.2015.1020423,journal-article,True,False,"0891-2963,1029-2381",Historical Biology,2015-03-16,Informa UK Limited
10.1080/08912963.2015.1020424,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1020424,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-03-16,Informa UK Limited
10.1080/08912963.2015.1020425,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1020425,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1020800,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1020800,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1022175,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1022175,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1023302,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1023302,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1023719,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1023719,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1024115,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1024115,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1025389,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1025389,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1025390,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1025390,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-04-17,Informa UK Limited
10.1080/08912963.2015.1026898,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1026898,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-04-22,Informa UK Limited
10.1080/08912963.2015.1027888,open (via page says Open Access),publisher,implied-oa,http://www.tandfonline.com/doi/pdf/10.1080/08912963.2015.1027888?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/08912963.2015.1027888,journal-article,True,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1028928,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1028928,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-04-13,Informa UK Limited
10.1080/08912963.2015.1028929,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1028929,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1028930,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1028930,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1029923,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1029923,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1032273,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1032273,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1033417,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1033417,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-07-06,Informa UK Limited
10.1080/08912963.2015.1034119,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1034119,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-10-01,Informa UK Limited
10.1080/08912963.2015.1034120,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1034120,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-04-24,Informa UK Limited
10.1080/08912963.2015.1035269,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1035269,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-04-29,Informa UK Limited
10.1080/08912963.2015.1036257,,,,,False,,2,https://doi.org/10.1080/08912963.2015.1036257,journal-article,False,False,"0891-2963,1029-2381",Historical Biology,2015-07-06,Informa UK Limited
